record_id,score_x,score_y,score_z,multi,malf,good_drop,multi_drop,other_drop,fmin_x,fmin_y,fmin_z,processed,investigate
20170406_094354_GOVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20170407_072405_TRMS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20170408_131921_OPSS_20,,,,False,False,False,False,False,,,,False,True
20170409_105827_PNBS_20,0.75,0.75,0.75,False,False,False,False,False,0.3,0.35,0.3,True,False
20170409_113026_UHSS_20,0.0,0.0,1.0,False,False,False,False,False,0.8,1.0,0.9,True,False
20170409_113046_QRZ_20,0.75,0.75,0.75,False,False,False,False,False,2.0,0.6,0.75,True,False
20170423_081945_KHZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20170430_154225_MWZ_20,,,,False,False,False,False,False,,,,False,True
20170430_163741_POKS_20,1.0,1.0,1.0,False,False,False,False,False,1.5,1.4,1.5,True,False
20170506_075406_LNBS_20,1.0,1.0,1.0,False,False,False,False,False,0.6,0.5,0.8,True,False
20170506_075406_PVCS_20,1.0,0.0,1.0,False,False,False,False,False,0.4,0.1,0.2,True,False
20170509_062016_GHHS_20,0.0,0.0,0.0,False,False,False,False,False,0.2,0.3,0.4,True,False
20170607_161025_WDPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20170607_161150_MOLS_20,,,,False,False,False,False,False,,,,False,True
20170616_055635_LSRC_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.4,0.4,True,False
20170709_185636_SEDS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.3,0.2,True,False
20170805_052218_MRZ_20,,,,False,False,False,False,False,,,,False,True
20170816_173106_WBFS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20170819_074008_MAVS_20,,,,False,False,False,False,False,,,,False,True
20170824_144900_WIGC_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.4,0.6,True,False
20170902_115036_WDPS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20170913_121737_DAVS_20,0.75,0.75,0.75,False,False,False,False,False,1.0,1.1,1.0,True,False
20170913_121737_LIRS_20,0.0,0.0,0.0,False,False,False,False,False,2.0,2.1,2.2,True,False
20170916_143635_TSZ_20,0.75,0.75,0.75,False,False,False,False,False,1.0,1.0,1.1,True,False
20170930_063516_RPCS_20,,,,False,False,False,False,False,,,,False,True
20171002_060057_WNAS_20,1.0,1.0,0.5,False,False,False,False,False,0.7,0.6,0.6,True,False
20171022_041125_OPWS_20,1.0,1.0,0.75,False,False,False,False,False,0.25,0.2,0.24,True,False
20171110_114546_SJFS_20,,,,False,False,False,False,False,,,,False,True
20171112_102939_CPFS_20,,,,False,False,False,False,False,,,,False,True
20171117_015302_CACS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.5,0.7,True,False
20171117_015303_REHS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.2,0.4,True,False
20171117_015303_STAS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.2,0.3,True,False
20171121_053647_WAZ_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.5,0.4,True,False
20171125_052423_GISS_20,1.0,1.0,1.0,False,False,False,False,False,0.5,0.42,0.8,True,False
20171206_005711_VRZ_20,,,,False,False,False,False,False,,,,False,True
20171207_083035_WNKS_20,1.0,1.0,1.0,False,False,False,False,False,0.9,0.7,0.9,True,False
20171207_083036_PTOS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.5,True,False
20171209_064425_THZ_20,,,,False,False,False,False,False,,,,False,True
20180108_200006_BWRS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.45,0.35,True,False
20180120_014703_WRCS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.2,0.3,True,False
20180120_014704_TRMS_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.3,0.4,True,False
20180120_014705_MAVS_20,1.0,1.0,1.0,False,False,False,False,False,0.6,0.3,0.3,True,False
20180120_014707_WEL_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.5,0.5,True,False
20180120_014719_POTS_20,,,,False,False,False,True,False,,,,True,False
20180127_023056_WNKS_20,,,,False,False,False,False,False,,,,False,True
20180128_235630_NBSS_20,1.0,1.0,0.75,False,False,False,False,False,0.8,0.6,0.9,True,False
20180307_132130_PWES_20,,,,False,False,False,False,False,,,,False,True
20180403_045743_APPS_20,,,,False,False,True,False,False,,,,True,False
20180406_001824_URZ_20,,,,False,False,False,False,False,,,,False,True
20180425_153512_HAVS_20,0.0,0.0,0.0,False,False,False,False,False,0.6,0.8,0.2,True,False
20180502_120900_WNKS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.6,1.0,True,False
20180502_171210_NELS_20,0.75,0.75,0.0,False,False,False,False,False,0.6,0.6,0.8,True,False
20180512_023156_TAIS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180522_175940_WAZ_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.5,0.5,True,False
20180620_102404_TDHS_20,1.0,1.0,1.0,False,False,False,False,False,0.21,0.25,0.3,True,False
20180621_050021_POTS_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
20180629_141856_BOWS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141856_MKVS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141856_TRTS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141856_VUWS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141856_WEL_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141859_TAIS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180629_141900_POKS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20180708_081043_WKHS_20,,,,False,False,False,True,False,,,,True,False
20180708_081045_RTZ_20,,,,False,False,False,True,False,,,,True,False
20180710_214428_FAIS_20,1.0,1.0,1.0,False,False,False,False,False,0.2,0.3,0.6,True,False
20180721_190634_TTHS_20,1.0,1.0,0.75,False,False,False,False,False,0.6,0.5,0.7,True,False
20180824_122810_BTWS_20,1.0,1.0,1.0,False,False,False,False,False,1.1,1.0,2.9,True,False
20180918_013704_MRZ_20,1.0,1.0,1.0,False,False,False,False,False,0.3,0.2,1.6,True,False
20180918_221202_NBSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20181030_021420_WRCS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20181030_021422_PIPS_20,1.0,1.0,0.75,False,False,False,False,False,0.1,0.1,0.1,True,False
20181030_021424_GWTS_20,,,,False,False,False,False,False,,,,False,True
20190104_062401_LSRC_20,,,,False,False,False,False,False,,,,False,True
20190107_075813_NSBS_21,1.0,1.0,1.0,False,False,False,False,False,0.4,0.3,0.6,True,False
20190124_141316_TRTS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20190131_155441_WDPS_20,,,,False,False,False,True,False,,,,True,False
20190131_155546_WNKS_20,1.0,1.0,1.0,False,False,False,False,False,1.3,1.2,2.0,True,False
20190423_163731_PVCS_20,0.75,0.5,0.75,False,False,False,False,False,0.1,1.0,0.3,True,False
20190427_072700_HNPS_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.2,0.5,True,False
20190430_191501_ARKS_20,,,,False,False,False,False,False,,,,False,True
20190514_111654_GWTS_20,1.0,1.0,1.0,False,False,False,False,False,0.14,0.14,0.14,True,False
20190518_060728_DVHS_20,1.0,1.0,1.0,False,False,False,False,False,0.4,0.4,0.4,True,False
20190518_131847_NPCS_20,,,,False,False,False,False,False,,,,False,True
20190518_131914_SEAS_20,,,,False,False,True,False,False,,,,True,False
20190518_131915_ARKS_20,,,,False,False,False,False,False,,,,False,True
20190524_082351_KOKS_20,1.0,1.0,0.75,False,False,False,False,False,0.5,1.0,0.8,True,False
20190604_022055_MNGS_20,,,,False,False,False,True,False,,,,True,False
20190608_152430_TAFS_20,1.0,1.0,0.25,False,False,False,False,False,0.3,0.2,0.3,True,False
20190628_010139_PFAS_20,,,,False,False,False,False,False,,,,False,True
20190716_131810_BDCS_20,,,,False,False,False,False,False,,,,False,True
20190812_103532_MSZ_20,1.0,1.0,1.0,False,False,False,False,False,0.1,0.1,0.1,True,False
20190911_065824_PVCS_20,,,,False,False,False,False,False,,,,False,True
20190930_210752_MOSS_20,0.0,0.0,0.0,True,False,False,False,False,10.0,10.0,10.0,True,False
20191001_080848_WDPS_20,,,,False,False,False,True,False,,,,True,False
D05644D01,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
D05647E05,0.0,0.0,0.0,False,False,False,False,False,1.0,2.0,10.0,True,False
G07059A05,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
I03640A26,0.25,0.25,0.25,False,False,False,False,False,2.2,1.4,4.1,True,False
I04464A04,,,,False,False,False,False,False,,,,False,True
I04605B10,,,,False,False,False,False,False,,,,False,True
I04642E05,0.0,0.25,0.0,False,False,False,False,False,2.0,2.0,10.0,True,False
I04642E40,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
I04918C04,0.0,0.0,0.0,False,False,False,False,False,2.0,2.0,10.0,True,False
I04918C27,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
I06642E01,0.25,0.25,0.25,False,False,False,False,False,2.3,2.0,10.0,True,False
I09918C29,0.5,0.75,1.0,False,False,False,False,False,2.1,2.0,3.0,True,False
I09918C30,0.0,0.0,0.0,False,False,False,False,False,10.0,10.0,10.0,True,False
I10918C08,0.0,0.0,0.0,False,False,False,False,False,2.0,2.9,10.0,True,False
20161117_212709_BSWZ_20,0.0,0.0,0.0,False,True,False,False,False,10.0,10.0,10.0,True,False
I03467A10,0.75,0.75,0.0,False,False,False,False,False,1.2,0.8,10.0,True,False
